2011,DateTime (MDT),Discharge (l/min),SC (microSiemens/cm),,2017,DateTime (MDT),Discharge (l/min),SC (microSiemens/cm),,2018,DateTime (MDT),Discharge (l/min),SC (microSiemens/cm)
,11/6/2010 1:15,69490,116,,,11/6/2016 1:15,81553,119,,,11/6/2017 1:15,108227,109
,11/6/2010 1:30,69490,116.5,,,11/6/2016 1:30,81553,119,,,11/6/2017 1:30,108227,109
,11/6/2010 1:45,69490,117.2,,,11/6/2016 1:45,81553,120,,,11/6/2017 1:45,105848,110
,11/6/2010 2:00,69490,118.6,,,11/6/2016 2:00,81553,119,,,11/6/2017 2:00,108227,110
,11/6/2010 2:15,69490,119.3,,,11/6/2016 2:15,81553,120,,,11/6/2017 2:15,108227,111
,11/6/2010 2:30,69490,120.1,,,11/6/2016 2:30,81553,121,,,11/6/2017 2:30,110606,112
,11/6/2010 2:45,69490,121.6,,,11/6/2016 2:45,83421,121,,,11/6/2017 2:45,110606,111
,11/6/2010 3:00,69490,123,,,11/6/2016 3:00,81553,121,,,11/6/2017 3:00,108227,111
,11/6/2010 3:15,69490,123.2,,,11/6/2016 3:15,83421,121,,,11/6/2017 3:15,108227,109
,11/6/2010 3:30,69490,122.3,,,11/6/2016 3:30,81553,120,,,11/6/2017 3:30,108227,108
,11/6/2010 3:45,69490,121.7,,,11/6/2016 3:45,81553,121,,,11/6/2017 3:45,108227,108
,11/6/2010 4:00,69490,121.2,,,11/6/2016 4:00,83421,120,,,11/6/2017 4:00,108227,108
,11/6/2010 4:15,69490,120.6,,,11/6/2016 4:15,79514,120,,,11/6/2017 4:15,108227,108
,11/6/2010 4:30,69490,120.9,,,11/6/2016 4:30,81553,120,,,11/6/2017 4:30,108227,109
,11/6/2010 4:45,69490,120.8,,,11/6/2016 4:45,81553,121,,,11/6/2017 4:45,108227,109
,11/6/2010 5:00,69490,121.5,,,11/6/2016 5:00,81553,121,,,11/6/2017 5:00,108227,110
,11/6/2010 5:15,69490,121.8,,,11/6/2016 5:15,81553,121,,,11/6/2017 5:15,108227,111
,11/6/2010 5:30,67791,122,,,11/6/2016 5:30,81553,122,,,11/6/2017 5:30,108227,111
,11/6/2010 5:45,67791,122.4,,,11/6/2016 5:45,79514,122,,,11/6/2017 5:45,108227,112
,11/6/2010 6:00,69490,123.4,,,11/6/2016 6:00,81553,123,,,11/6/2017 6:00,108227,112
,11/6/2010 6:15,67791,123.5,,,11/6/2016 6:15,81553,122,,,11/6/2017 6:15,108227,112
,11/6/2010 6:30,69490,122.8,,,11/6/2016 6:30,79514,122,,,11/6/2017 6:30,105848,109
,11/6/2010 6:45,67791,121.9,,,11/6/2016 6:45,79514,122,,,11/6/2017 6:45,108227,110
,11/6/2010 7:00,69490,121.2,,,11/6/2016 7:00,79514,121,,,11/6/2017 7:00,110606,109
,11/6/2010 7:15,67791,121,,,11/6/2016 7:15,79514,121,,,11/6/2017 7:15,108227,110
,11/6/2010 7:30,67791,120.9,,,11/6/2016 7:30,79514,121,,,11/6/2017 7:30,108227,110
,11/6/2010 7:45,67791,121.2,,,11/6/2016 7:45,79514,121,,,11/6/2017 7:45,105848,110
,11/6/2010 8:00,67791,121.4,,,11/6/2016 8:00,79514,122,,,11/6/2017 8:00,108227,111
,11/6/2010 8:15,67791,121.8,,,11/6/2016 8:15,79514,122,,,11/6/2017 8:15,108227,111
,11/6/2010 8:30,69490,122.8,,,11/6/2016 8:30,79514,122,,,11/6/2017 8:30,108227,112
,11/6/2010 8:45,67791,123.4,,,11/6/2016 8:45,79514,122,,,11/6/2017 8:45,105848,113
,11/6/2010 9:00,67791,123.2,,,11/6/2016 9:00,77645,123,,,11/6/2017 9:00,108227,113
,11/6/2010 9:15,67791,122.4,,,11/6/2016 9:15,81553,123,,,11/6/2017 9:15,108227,112
,11/6/2010 9:30,67791,121.5,,,11/6/2016 9:30,79514,123,,,11/6/2017 9:30,105848,111
,11/6/2010 9:45,67791,121.1,,,11/6/2016 9:45,79514,123,,,11/6/2017 9:45,105848,110
,11/6/2010 10:00,67791,120.8,,,11/6/2016 10:00,79514,122,,,11/6/2017 10:00,105848,110
,11/6/2010 10:15,67791,120.9,,,11/6/2016 10:15,77645,122,,,11/6/2017 10:15,105848,110
,11/6/2010 10:30,67791,121,,,11/6/2016 10:30,79514,121,,,11/6/2017 10:30,105848,109
,11/6/2010 10:45,67791,121,,,11/6/2016 10:45,77645,121,,,11/6/2017 10:45,108227,109
,11/6/2010 11:00,69490,121.5,,,11/6/2016 11:00,77645,121,,,11/6/2017 11:00,105848,109
,11/6/2010 11:15,67791,121.4,,,11/6/2016 11:15,77645,121,,,11/6/2017 11:15,105848,110
,11/6/2010 11:30,67791,122.3,,,11/6/2016 11:30,77645,121,,,11/6/2017 11:30,105848,110
,11/6/2010 11:45,67791,122.6,,,11/6/2016 11:45,77645,121,,,11/6/2017 11:45,108227,110
,11/6/2010 12:00,67791,122.1,,,11/6/2016 12:00,77645,121,,,11/6/2017 12:00,105848,110
,11/6/2010 12:15,67791,121.5,,,11/6/2016 12:15,77645,122,,,11/6/2017 12:15,105848,111
,11/6/2010 12:30,67791,120.7,,,11/6/2016 12:30,75606,122,,,11/6/2017 12:30,105848,111
,11/6/2010 12:45,67791,120.4,,,11/6/2016 12:45,75606,122,,,11/6/2017 12:45,105848,111
,11/6/2010 13:00,67791,120.3,,,11/6/2016 13:00,75606,122,,,11/6/2017 13:00,105848,110
